a56e7b0 | Nikolai Kudasov | 2024-01-11 | Fix PDD bot (TODO -> NOTE)
c7be7e8 | Danila Danko | 2024-01-11 | fix: provide perl executable for the pipeline nix script
c0f3054 | Danila Danko | 2024-01-11 | fix: typo
ecb7a8e | Danila Danko | 2024-01-11 | feat: show EO code
6e34404 | Danila Danko | 2024-01-11 | fix: ignore diff exit code
3e45cf8 | Danila Danko | 2024-01-11 | fix: remove a trailing newline in normalize-phi output
cb9d91b | Nikolai Kudasov | 2024-01-11 | Implement applyRules
ece7fbd | Nikolai Kudasov | 2024-01-11 | Update Syntax.cf
13f019b | Nikolai Kudasov | 2024-01-11 | Make test groups objects, not arrays
fdc66c9 | Danila Danko | 2024-01-10 | feat: explain \nu
17f46ee | Danila Danko | 2024-01-10 | Revert "Fix bytes token rule in grammar"
c4f6a16 | Abdelrahman Abounegm | 2024-01-10 | Update syntax in phi unit tests
a187a84 | Danila Danko | 2024-01-10 | fix: normalizer logs
f1325b0 | Danila Danko | 2024-01-10 | fix: error message
c565936 | Danila Danko | 2024-01-10 | add: script that runs pipeline
8747b44 | Danila Danko | 2024-01-10 | fix: ref
10bcc1c | Danila Danko | 2024-01-10 | upd: action
8b4bbd4 | Danila Danko | 2024-01-10 | rm: test action
0b68687 | Danila Danko | 2024-01-10 | feat: run normalizer
7206f79 | Danila Danko | 2024-01-10 | refactor: pipeline script
78adce2 | Yegor Bugayenko | 2023-12-28 | #3: typo
ba2cad0 | Yegor Bugayenko | 2023-12-28 | #3: simple integration test
0ddcdd9 | Danila Danko | 2024-01-10 | upd: parser and lexer
572938b | Danila Danko | 2024-01-10 | fix: Bytes
854ae6e | Abdelrahman Abounegm | 2024-01-09 | Update tests to use the new syntax
bca0a65 | Abdelrahman Abounegm | 2024-01-09 | Update grammar to reflect syntax from paper
b296cdd | Abdelrahman Abounegm | 2023-12-29 | Change the test Yaml format to an array of tests
59d4e42 | Abdelrahman Abounegm | 2023-12-29 | Fix the hex representation of data bytes
ac64050 | Abdelrahman Abounegm | 2023-12-29 | Update tests
802360a | Abdelrahman Abounegm | 2023-12-29 | Treat program as a formation when normalizing
70d57e4 | Abdelrahman Abounegm | 2023-12-29 | Stop normalizing objects that are values of Nu
329d782 | Abdelrahman Abounegm | 2023-12-29 | Fix the implementation of the first rules using State monad to keep track of total Nu count
e20b57a | Abdelrahman Abounegm | 2023-12-25 | Add a draft implementation for the first rule
c3d3cb8 | Abdelrahman Abounegm | 2023-12-25 | Add an explicit export list
9f4c9ac | Abdelrahman Abounegm | 2023-12-25 | Fix bytes token rule in grammar
4db66f4 | Danila Danko | 2023-12-22 | fix: format files
d032278 | Danila Danko | 2023-12-22 | add: fourmolu config
564a7a4 | Danila Danko | 2023-12-22 | add: vscode settings
d5f942b | Danila Danko | 2023-12-22 | fix: stack warning
3aeaa75 | Danila Danko | 2023-12-22 | upd: flake lock
4c4f058 | Danila Danko | 2023-12-22 | add: fourmolu config
e31950f | Danila Danko | 2023-12-22 | add: cabal config
9be2b18 | Danila Danko | 2023-12-22 | add: direnv config
f16bdc8 | Danila Danko | 2023-12-22 | add: flake.nix
3553917 | Nikolai Kudasov | 2023-12-22 | Add PeeledObject and conversion functions
4d3a228 | Nikolai Kudasov | 2023-12-22 | Sketch Language.EO.Phi.Normalize module
5657817 | Nikolai Kudasov | 2023-12-22 | Fix grammar
817c366 | Nikolai Kudasov | 2023-12-22 | Remove location information from the AST (for now)
345934b | Nikolai Kudasov | 2023-12-22 | Remove more ignored files from repo
14270bf | Nikolai Kudasov | 2023-12-22 | Make a simpler, non-ambiguous grammar
fd6c7cc | Nikolai Kudasov | 2023-12-22 | Remove and ignore backup and unnecessary(?) generated BNFC files
a253508 | Nikolai Kudasov | 2023-12-22 | Update README
5090c9d | Nikolai Kudasov | 2023-12-22 | Update LICENSE
513782b | Nikolai Kudasov | 2023-12-22 | Update pretty-printing and package.yaml
773e022 | Nikolai Kudasov | 2023-12-22 | Discover and run all tests in test/eo/phi/*.yaml
9bdd23a | Nikolai Kudasov | 2023-12-22 | Convert tests to YAML files
c9a8f4c | Nikolai Kudasov | 2023-12-22 | Add GHC built-test-haddock workflow
a8df765 | Nikolai Kudasov | 2023-12-22 | Call normalizer in defaultMain
376852b | Nikolai Kudasov | 2023-12-21 | Initialize normalizer project with BNFC
3d82137 | Yegor Bugayenko | 2023-12-14 | start
